source_id,RA_ICRS,DE_ICRS,Gmag
7400012841,272.67380698,-33.91875162,7.295
7401000161,274.62695124,-34.6861159,6.901
7401001141,276.47752656,-33.94572081,6.283
7401005091,275.07006893,-35.42870062,6.861
7401022051,275.03754505,-34.7746841,7.885
7401024231,276.01633512,-34.33409356,6.969
7401025331,274.82629049,-34.74087058,7.859
7401029861,276.02351494,-35.00528846,7.805
7402010971,277.4079098,-33.93397261,7.021
7402014601,278.61385195,-34.81589887,7.774
7402014602,278.61385195,-34.81589887,7.568
7402021481,277.72725385,-35.32170354,7.897
7402023721,278.13863296,-35.34961188,7.087
7403004041,271.55223308,-37.49921514,7.641
7403014841,271.51936143,-37.43311609,7.777
7403020211,271.38711796,-37.47183955,6.965
7403054821,270.06278497,-37.40818136,7.169
7403061401,271.3989092,-36.75490987,7.692
7403062611,271.59883492,-36.01979105,6.004
7403063701,270.52175923,-35.66943153,7.582
7403064501,270.45124119,-36.37785616,6.292
7403065911,271.42527244,-36.23840046,7.902
7403067081,271.43572445,-36.57930571,7.89
7403067351,270.54111878,-36.35924393,7.415
7403069401,271.20991308,-35.90144467,6.104
7404006791,273.66152344,-36.89892569,7.791
7404013461,272.62024126,-37.2245672,7.83
7404052011,273.96209681,-36.57376369,6.9
7404054911,272.34375027,-36.6725372,6.542
7404056011,273.95798568,-35.63729667,7.435
7404070571,274.40680477,-36.76168819,3.298
7405002311,274.66333524,-37.22444904,7.663
7405005391,276.12920799,-37.22689827,7.742
7405016141,276.38108535,-37.14911419,7.912
7405020631,275.22994488,-37.48765005,6.582
7405022621,276.34030665,-35.99202735,6.254
7405029811,275.87011233,-36.23798801,5.63
7405033171,275.08515564,-36.42943265,7.988
7405034111,275.16562779,-36.77531231,7.761
7405034861,275.72115209,-36.66955555,5.31
7406006651,278.41567356,-36.80562908,7.967
7406007011,278.05593574,-37.21237734,7.773
7406017211,277.79789156,-36.809218,7.017
7406018951,276.84671248,-36.01597013,7.113
7406023341,277.03252931,-35.97173703,7.904
7407002021,280.25175834,-30.52907199,7.861
7407002591,279.71764443,-30.51900091,7.748
7407003961,279.67446416,-30.0279044,6.898
7407016151,280.48837773,-31.47820987,7.593
7408000791,282.0939273,-31.86497445,7.577
7408009391,281.79971127,-31.74033701,7.699
7408010591,283.17369655,-30.73406106,6.633
7408011761,282.04529313,-30.3572326,7.947
7408013761,282.95125664,-31.26265826,7.793
7408015251,282.74143749,-30.96140077,7.998
7409020761,284.11348481,-31.6890235,6.585
7409021141,284.58866444,-31.03597028,6.238
7409021271,284.52722794,-30.82503874,7.392
7410024731,287.71932443,-31.80781485,7.92
7410030441,286.10440563,-31.0470795,5.486
7410030481,287.61512653,-30.00711415,6.566
7411001791,280.65809895,-33.63312195,7.932
7411006951,281.2117383,-33.38388305,7.818
7411009431,279.62865139,-33.47936237,7.691
7411045921,279.87626585,-32.99478685,7.891
7411060951,279.58251126,-32.68581642,7.34
7411062801,280.54208564,-32.36710385,7.764
7412005041,281.64635521,-31.90788888,7.389
7412010731,282.26289039,-32.71041509,6.804
7412015771,283.42068206,-31.99199625,6.975
7412018151,281.91065798,-32.56188082,7.737
7413000091,284.0828871,-33.27078832,7.817
7413001731,284.23554437,-33.32944992,7.139
7413009731,284.5719294,-32.17563359,7.503
7413011191,285.2502691,-33.23166565,7.332
7413012901,283.99498807,-33.25868095,7.663
7413027161,285.46943345,-32.59717596,7.86
7415011971,280.14946128,-33.85681866,7.204
7415028571,280.07610096,-35.15894067,7.792
7415033171,279.10698419,-35.44710154,7.27
7415040111,279.82448263,-34.16631377,6.646
7415043691,279.43130281,-34.54514093,7.948
7416000561,282.69505703,-34.30512308,7.349
7416007281,282.46525996,-34.19180753,7.745
7416008271,282.06156277,-33.90819607,6.969
7416014411,281.62816634,-33.90836887,7.822
7416016151,282.32153486,-34.74916595,6.721
7416016261,283.07484936,-35.62403841,7.971
7417008641,284.61584899,-34.2146602,7.2
7417014111,285.53353332,-35.0079183,7.411
7417024931,285.63600068,-34.63252372,7.197
7418005671,286.41310295,-33.78352728,7.637
7418018661,287.34054082,-34.48978146,7.765
7418024141,287.84948711,-34.90400885,7.863
7419000331,281.03312371,-36.71833629,6.418
7419002861,279.84357372,-37.28667759,7.886
7419030771,281.08067365,-35.64199177,4.816
7420002391,282.90850338,-36.462156,7.794
7420004491,282.09068855,-37.01351719,7.095
7420009891,281.32804112,-35.85676393,6.696
7420013451,282.77488683,-37.24780209,7.718
7420016251,283.44697145,-36.28793588,7.253
7420016311,282.62664741,-36.81492761,7.795
7420025461,283.35284716,-37.27438803,7.383
7421000501,284.72395899,-35.96456178,7.617
7421006291,284.56216196,-37.31699072,7.939
7421009761,285.41221024,-36.89070406,7.341
7421021451,283.84815103,-37.38660294,6.595
7421022941,285.26356001,-37.06093162,6.58
7421022951,285.26790827,-37.06154584,6.327
7421022961,284.68073584,-37.10734814,4.903
7421022971,284.16873224,-37.34324617,5.332
7421022982,285.67787289,-36.09644137,7.876
7422017341,287.40151698,-36.16481372,6.531
7422017371,286.60479182,-37.06349317,4.409
7423004691,289.05626785,-30.45957727,7.291
7423013361,288.70823689,-30.83743455,7.907
7423022541,290.1091251,-31.81760297,6.751
7424020011,292.11496653,-31.38701553,7.798
7424026281,291.14295659,-30.80256889,7.776
7424028281,292.41904176,-30.79776201,7.202
7425022651,294.71733371,-30.28109332,7.8
7425024241,293.2631782,-30.36279846,6.94
7425024251,293.11881916,-30.86947267,6.841
7425024261,293.77237581,-31.60919954,7.626
7426006861,296.27469541,-31.78833459,7.931
7426022191,296.35139715,-30.90300611,6.829
7427002841,288.01458427,-32.63215733,7.853
7427003121,289.17081355,-31.88498999,7.16
7427004261,288.8635949,-32.20196428,7.973
7427014831,290.04919511,-33.46153518,7.892
7427017011,288.94471469,-33.53048494,7.527
7427017271,289.7460873,-33.27830004,7.041
7427025501,289.58959324,-33.15231102,7.638
7427026551,289.13652483,-33.52231547,6.902
7428027381,290.72077921,-32.91905134,7.916
7428027451,290.60693791,-31.93662027,7.157
7428031011,291.00686867,-33.54231079,7.686
7429001081,293.93558347,-32.82289603,7.874
7429016961,292.73902332,-32.69909174,7.413
7429019701,294.50194294,-32.91280309,6.965
7429028951,292.56210482,-32.09140333,6.638
7429028961,294.15032646,-32.69086453,6.867
7430004081,296.64788975,-31.93547595,7.754
7430006371,294.90355415,-32.47340921,7.918
7430019751,295.84197512,-33.6463419,7.855
7430020471,296.50507379,-31.90857501,5.513
7431000041,289.11578719,-33.80943983,7.538
7431000091,288.82039664,-34.28743595,7.986
7431023271,288.18385388,-33.8461821,7.34
7431023281,288.18315693,-33.85421944,7.775
7431023291,289.91664543,-35.42145565,5.558
7432016571,292.40741635,-35.08520317,7.92
7432022771,290.95898078,-34.96699234,7.246
7432027181,290.37401182,-34.98343656,6.547
7433017121,294.64004673,-34.5488876,7.401
7433024551,293.42586348,-34.19770031,6.945
7434000661,296.86742487,-35.17672816,7.834
7435005911,289.87919167,-36.65853454,7.319
7435013511,289.84056829,-36.89452541,7.036
7435013551,288.89753779,-36.94936598,6.984
7436005421,292.19527658,-36.0002584,7.474
7437000681,293.98821639,-36.80517984,7.861
7437018971,292.94823928,-35.95818451,7.998
7438006441,295.02072684,-37.4013132,7.959
7438007061,295.73169723,-37.43983535,7.688
7438010061,295.45586939,-36.88757647,7.373
7438016221,295.55428133,-36.63342059,6.931
7439020501,299.204684,-30.57018622,6.582
7440000281,301.10138127,-30.16608702,7.727
7440019581,299.73511203,-30.53839056,6.398
7442003401,303.96086729,-30.00527656,6.458
7442004271,304.90620269,-31.72947356,7.386
7442014511,304.24964966,-31.20804507,7.865
7443004881,297.43366126,-32.76397541,7.857
7443011581,298.77126009,-33.04624313,6.624
7443016231,298.18474115,-31.9767581,7.124
7444011231,299.6415871,-32.62912688,7.884
7444012401,300.08438196,-33.70345393,5.704
7444014331,300.16154365,-32.17566791,7.453
7444015081,301.08163884,-32.05629774,5.123
7444016391,301.38346847,-32.99984279,6.543
7445011671,301.91183462,-33.33774854,7.922
7445015181,302.72630777,-32.32349167,7.626
7446006731,305.77204987,-33.04820892,7.985
7446010741,305.30048014,-32.73942661,7.715
7446011541,304.79639128,-32.73223351,7.519
7446012221,304.99233717,-32.61652155,7.279
7448008611,301.35777183,-34.66688839,6.992
7448010981,299.54177707,-35.18807314,7.859
7448013561,299.96398574,-34.69780779,5.321
7448013571,299.93407933,-35.27630705,4.325
7449003421,303.42336671,-34.11849249,7.051
7449007341,302.35394552,-33.87428444,7.26
7449008991,302.1274116,-34.51342599,7.759
7449011961,302.07706209,-34.62776656,7.986
7449012261,302.47964428,-35.60638338,7.916
7449012451,301.83195292,-35.53863126,7.861
7450003371,305.93597892,-35.12932038,7.684
7450005831,304.11020244,-35.1984698,6.582
7450009211,305.75137533,-35.37740245,7.041
7450016871,305.06041949,-34.58530046,6.696
7451001281,297.9425056,-37.3363347,6.773
7451004261,299.18522287,-37.10655774,7.889
7451015431,298.76029778,-36.20176539,7.181
7452011181,299.92767276,-37.37488531,7.213
7452012151,300.88186041,-36.59636905,7.086
7452013531,299.55564406,-36.68692801,6.991
7452015371,300.38871501,-36.6789604,7.791
7452017871,301.31887788,-36.37906238,7.536
7452018091,300.9264291,-36.05970459,7.245
7452019261,301.44208107,-36.49950322,7.734
7453010201,301.89744698,-35.65565097,7.643
7453013911,302.79974601,-36.10119781,5.413
7454002571,305.21624015,-35.67367421,6.613
7454007051,304.09838128,-36.45357506,6.555
7454007911,305.4295346,-36.61008149,7.535
7455008541,306.66496975,-30.67583789,7.841
7455014201,306.9343478,-30.86784012,6.697
7455016251,308.17892875,-31.38237802,7.806
7456001631,310.34857351,-31.59828712,5.926
7456004251,308.6974689,-30.47347158,6.391
7456006241,309.53879755,-30.97797397,7.445
7456007781,309.57112033,-30.95301327,7.82
7457000991,312.32056044,-30.19215078,7.442
7457004811,311.34937878,-30.47820972,6.825
7457015691,312.66271327,-31.72562182,7.471
7458001021,314.85528532,-30.51093356,7.456
7458001251,313.90880012,-30.89578267,7.946
7458004201,313.97690866,-31.50567324,7.918
7458007061,313.95740661,-31.55388689,7.86
7458007241,313.35400392,-30.71895352,6.467
7458008221,313.29603321,-31.51507935,7.435
7458011551,313.05880025,-30.69709453,7.665
7459003081,306.48536767,-33.63597381,7.999
7459009361,306.60799863,-32.32888342,7.509
7460010491,309.47324731,-33.44348172,7.948
7460011731,309.78969011,-33.17734945,7.699
7460012591,309.69276314,-33.67825792,7.515
7460016091,310.08261894,-33.43184453,5.592
7461000191,312.69645247,-32.05460561,6.588
7461001881,311.01707933,-31.92841544,7.55
7462014851,314.87143629,-33.61660115,7.445
7462014911,312.99484214,-33.17797354,6.057
7463005331,307.13666036,-34.40974139,6.889
7463019711,307.19474303,-35.59586811,6.062
7464012051,308.6957651,-33.92196587,7.902
7465014451,312.49202586,-33.7797206,4.999
7465014461,311.29884109,-35.16640673,6.897
7466003231,314.21748274,-33.99852036,7.415
7467013041,307.13488283,-36.19441523,7.943
7467013731,306.72069206,-37.40295304,6.584
7468000481,310.07947432,-35.79894504,7.503
7468001961,309.96855569,-36.03355161,7.243
7468003651,309.22944212,-37.3868886,7.565
7469003111,311.17057313,-35.82755014,7.042
7469014611,311.57752962,-36.12015028,6.53
7470001611,313.41614567,-36.19597677,7.302
7470006611,313.30981865,-36.51393273,7.421
7470014261,314.99872077,-36.12964265,6.141
7471003461,316.93741232,-31.05677616,7.288
7471008481,316.50478287,-30.1251222,5.804
7472001921,319.03697512,-31.81489794,7.462
7472003211,318.03073475,-30.58931858,7.369
7472005911,318.75922817,-30.98320088,7.534
7472007221,319.35681349,-30.74569108,6.97
7472008411,318.71959542,-31.18368218,7.883
7473010751,320.22119436,-30.95529433,7.696
7473010801,320.07800401,-30.44169399,7.503
7473010901,320.77696137,-30.81194014,7.875
7474007411,322.95621886,-31.54768992,7.946
7474011751,321.87250669,-30.8458845,7.954
7474011761,322.26558795,-31.23855739,6.518
7474011771,321.916848,-31.79558593,7.939
7475003821,316.29770635,-32.34455372,7.994
7475007651,316.27047673,-32.82616492,7.812
7475010531,315.35787282,-32.89560128,6.876
7475011081,316.60282649,-32.34162054,5.319
7475011291,315.32274739,-32.25776111,4.752
7476002621,317.34032149,-32.02353141,7.893
7476008061,317.58708539,-32.85016934,7.336
7476009231,319.48452117,-32.17254439,4.717
7477000641,320.06826113,-32.51299518,7.652
7477008771,319.76299558,-32.35613761,7.112
7479008921,315.30568239,-35.18410309,7.734
7479010211,316.59969711,-34.62878919,6.923
7479010631,315.05305135,-34.23432797,7.195
7479010701,315.16844463,-35.29188497,6.855
7481004131,321.16577525,-34.96753334,7.18
7481004711,319.57134326,-33.9982409,7.47
7481007341,320.66910199,-34.91271795,7.543
7481008101,321.31566345,-34.85674482,6.961
7482006041,323.80704913,-34.32971213,6.914
7482009791,323.06070829,-33.94462193,5.966
7483003511,315.46099285,-36.57415341,7.266
7483007291,316.2857488,-37.2313835,7.125
7483007771,317.1720257,-37.24269589,6.889
7483009121,316.495764,-36.25943149,7.872
7483010131,315.22153383,-36.05396512,6.758
7484002521,318.94494454,-36.2107142,6.28
7484002781,318.32901155,-36.42352845,6.062
7484003671,318.19508454,-35.7628195,7.585
7484005371,317.3430392,-36.70591711,6.517
7485000421,321.45735575,-35.83663595,7.863
7485000761,320.13326477,-35.70321426,7.865
7485001851,321.61801797,-36.44307756,7.919
7486001141,322.22444769,-37.40426812,7.825
7486007451,323.66673638,-36.64699768,7.001
7486007741,322.74042474,-36.54704796,7.69
7487018271,325.88262065,-31.24881797,7.596
7487019831,324.83312826,-30.3044189,7.71
7487019841,326.93394969,-30.89830014,5.022
7488000991,329.66008293,-32.35546338,7.921
7488005661,328.98182589,-30.6059157,6.518
7488007771,327.99366965,-30.31659132,7.916
7488012081,329.16262957,-31.38980851,7.89
7488015041,329.98141987,-31.52573624,7.043
7489009561,332.22494941,-32.49324291,7.972
7489012911,330.81985605,-31.44517875,7.366
7489014561,330.63734972,-32.13375004,6.688
7490001701,325.41416388,-32.53100149,6.976
7490002241,325.55226283,-32.50659127,7.211
7490002571,326.60058107,-32.71469715,6.904
7490008051,324.77547854,-33.67885348,6.383
7490012221,325.1137618,-34.53482263,6.809
7490018391,326.23670919,-33.02578052,4.323
7490018401,324.20333778,-33.04790056,6.127
7491010351,328.83773983,-33.00647097,7.536
7492004981,332.63482836,-33.82737731,7.654
7492009271,332.08072696,-34.55599146,7.197
7492011751,330.51853774,-34.38295295,7.778
7492012001,332.90838771,-34.4650425,7.064
7492012611,332.17768323,-33.12568946,6.41
7492014571,330.36410345,-33.83578752,7.366
7492014651,332.5365834,-32.54840635,4.988
7492014661,332.09586308,-32.98846662,4.502
7492014671,332.48208947,-34.01496867,5.399
7492014681,332.10804877,-34.04383939,5.149
7493011181,325.32770972,-35.58503239,7.05
7493011781,324.24200611,-35.88415022,7.398
7494002181,328.31125329,-36.89663267,7.072
7494012821,328.57944993,-36.06158595,6.889
7494014711,329.23143886,-35.35982461,7.441
7494017471,329.09487465,-37.25365453,5.454
7494017481,328.48220445,-37.3648735,2.971
7495006471,332.24886237,-36.05612367,7.564
7495009051,330.51977397,-35.54617085,7.49
7495011991,330.24623655,-36.55630963,6.842
7496009691,334.40717969,-31.7660491,7.215
7497007561,337.31348971,-30.0183954,7.774
7497007621,338.94892758,-30.33579757,7.869
7497009201,337.75443312,-31.02568805,7.469
7497010831,336.87975523,-31.55420173,7.756
7497014631,338.5217637,-32.14212553,6.662
7497015111,337.87637951,-32.34607797,4.28
7497015121,337.8776946,-32.35441705,7.118
7498001871,339.163544,-31.64170814,7.551
7498004981,340.0929386,-30.6588692,6.022
7498006391,340.47572029,-30.02855844,7.875
7498010501,340.229879,-31.99005948,7.486
7498012381,339.14767271,-31.66378907,5.93
7499008591,335.51909839,-34.48891227,7.466
7499011591,335.49002469,-34.52020593,7.475
7499012251,333.47096255,-34.75982493,7.69
7499013971,335.18547885,-34.51657176,7.058
7499014411,334.2917701,-34.76083484,6.958
7500001931,337.17632635,-33.77070383,7.745
7500011021,336.16172638,-33.26964874,7.938
7500011471,338.44053901,-33.8763065,7.968
7500011911,338.61274482,-34.67526806,6.958
7500014011,337.38504631,-33.85121691,7.658
7501000331,341.78889359,-32.67545411,7.667
7501001371,340.09330933,-32.63860794,7.885
7501002561,339.50915685,-33.47025375,7.57
7501005421,339.60398576,-34.70745042,7.907
7501007221,341.86764618,-34.8259692,7.377
7501010931,339.71444016,-33.08134715,5.671
7501012481,341.72669517,-33.18247438,6.918
7501012631,341.82983941,-34.1617208,6.424
7502001041,333.34979303,-37.48404615,7.819
7502009371,334.57058201,-36.59576535,7.36
7503000451,337.2803234,-36.97002643,7.738
7503008431,338.37785524,-35.44454222,7.892
7503008531,338.32136997,-35.13870724,7.238
7503008711,337.93853366,-35.29044775,6.695
7503009551,338.50849587,-35.60378862,7.962
7504007851,339.99231001,-35.17475153,7.222
7505001001,344.10023159,-31.56556053,6.601
7505005151,343.9647157,-31.63323592,6.226
7506009251,345.93434535,-30.44484416,6.892
7506011231,345.79465016,-31.14284153,7.929
7506013021,346.74157919,-30.04814942,6.621
7507000491,348.32712948,-30.0541632,7.873
7507003651,348.24793072,-32.31690777,7.686
7507007061,350.93554581,-31.11074962,7.584
7507008261,349.72846534,-30.55284046,7.055
7508000621,342.49676037,-32.80546502,6.37
7508004781,344.44059616,-33.19649832,7.946
7508006401,342.17009045,-34.77309214,7.712
7508009421,343.04479648,-34.63419568,7.867
7508012851,342.36830976,-34.98434962,7.866
7508013121,343.98709154,-32.53962916,4.315
7508013131,343.13138489,-32.87555453,4.502
7509000191,346.16706679,-32.81955119,7.902
7509003541,346.85745146,-34.20966157,7.656
7509010481,347.7309185,-33.62416568,7.885
7509012641,345.87422707,-34.74942143,5.159
7510005671,349.92978188,-33.70804851,6.498
7510010891,349.70599725,-32.53202066,4.531
7511010391,342.94042812,-35.88858428,7.509
7511011991,344.64586091,-35.52322996,6.211
7511012111,343.81209889,-36.38857918,6.557
7512012381,345.64202499,-36.42087162,6.636
7513008941,349.84986695,-36.130052,7.912
7514002641,351.36202739,-30.00770713,7.933
7514006191,353.35734413,-31.28945003,7.275
7515003861,354.27244368,-31.87113256,6.692
7515009201,355.28478967,-32.07125843,7.194
7515010491,354.00385754,-30.64684521,7.635
7515011481,355.15895713,-32.07312821,5.41
7516010061,359.89422247,-31.68827357,7.581
7516010121,357.86725237,-32.43025991,7.771
7516011151,358.48813262,-30.35703697,7.893
7516011881,358.81954364,-31.88426667,6.803
7516011891,358.81910908,-31.9214633,6.061
7517004681,351.90621128,-33.62802856,7.575
7518001291,354.96378152,-32.74340873,7.262
7518004721,355.96568738,-33.42778855,7.011
7518011031,355.84400283,-33.08273998,7.277
7519000581,357.91408564,-34.69159667,6.804
7519003961,359.40980758,-33.18910845,7.068
7519005111,357.95283682,-33.45248442,7.919
7519009231,357.97964025,-33.1220257,7.166
7520000831,352.6425254,-36.95744422,7.873
7520001301,351.11086533,-37.20094074,7.354
7520005181,351.30962668,-36.18546068,7.874
7520009731,353.4425082,-36.26396058,7.295
7520010171,352.00287247,-35.54448313,6.469
7520011821,353.72645423,-35.08503906,7.198
7521012341,355.77987508,-36.7849762,7.483
7522002481,359.37011413,-36.70561281,7.533
7522007161,357.83674332,-36.034311,7.928
7523010891,3.30752968,-37.82287342,7.378
7523011021,1.72204173,-38.87766491,7.023
7523011121,0.50084585,-37.90187943,7.204
7523012611,2.24865938,-39.7371524,7.797
7523012971,1.33320516,-38.85715205,7.032
7524006181,5.22388721,-39.23986813,7.188
7524006901,6.55583359,-39.64937918,7.226
7524007561,5.70016042,-39.2624168,6.788
7524007931,6.34211373,-39.26036709,7.026
7525002351,8.40197771,-38.68583426,7.913
7525003851,8.89273447,-39.74629383,7.528
7525004121,8.38510997,-38.11337771,7.33
7525005081,7.62211938,-39.51854113,6.735
7525005131,8.28053712,-39.75970267,7.814
7525009331,7.11050846,-39.91499703,5.6
7525009551,8.66845438,-37.99600919,7.532
7525009981,8.45005446,-39.924602,7.415
7526001091,2.82437185,-40.37268937,7.825
7526012241,0.48488179,-41.61377152,7.829
7526012261,1.46894295,-41.75306626,7.577
7526012291,0.28008854,-41.88754417,7.695
7526012871,2.98356971,-42.17214117,6.647
7526013171,0.4234752,-40.14870294,6.683
7526014691,0.13522705,-40.69047375,7.436
7526015121,0.3204964,-41.48743547,7.229
7527005701,3.87243765,-40.45469513,7.765
7527006711,3.81285734,-40.09597629,7.607
7527009221,6.23489286,-41.88602601,7.704
7527010311,6.57094162,-42.30607839,2.496
7528000941,9.52646551,-41.59224932,7.317
7528001071,9.76709876,-41.89943196,7.951
7528007361,7.34641784,-40.66542639,6.956
7528007721,8.58117164,-42.43124099,6.903
7528009541,7.6159379,-40.93958309,6.211
7529003561,0.07952991,-44.29052387,6.406
7529005121,1.36674307,-42.88737765,7.709
7529008381,1.7347352,-43.985223,7.728
7529008591,2.48654853,-44.66644282,7.305
7529008781,3.29182964,-43.06517284,7.615
7529010591,3.16911155,-43.16449127,7.637
7530000781,4.6773415,-43.23557144,6.464
7530002391,4.09718858,-42.99658136,7.694
7530009781,6.55084105,-43.67983206,3.953
7531001621,7.82704074,-43.60638986,7.541
7531005581,9.72125487,-43.29569395,7.774
7531006731,9.96645826,-44.79628915,6.125
7532008341,12.84202273,-38.52882222,7.203
7532008521,10.80248603,-37.98262159,7.963
7532010401,11.05040781,-38.42169241,6.032
7532010961,10.67873896,-38.46342455,6.11
7533001211,15.39240003,-38.21477407,6.708
7533005691,15.32614915,-38.91652813,5.715
7533011111,16.16730115,-39.48821487,7.799
7533011141,16.28560722,-37.56358841,7.964
7533011151,16.61538566,-39.85627438,6.81
7534007221,19.88914286,-39.36259925,7.718
7534009981,18.36048121,-39.54008673,7.298
7534010691,18.18930732,-37.85647997,5.97
7536005991,16.00904516,-40.53058757,7.364
7536006611,15.98169175,-40.64832586,7.393
7536007531,16.34117087,-40.2699985,7.225
7536010811,16.51323739,-41.83627541,7.877
7536010911,15.82730306,-41.02111058,7.173
7537004041,19.05018072,-42.00971943,6.713
7537004381,17.26009994,-42.4018169,7.933
7537007681,19.1753982,-41.18043667,7.528
7537009931,16.88355387,-41.74669737,7.069
7537009941,16.94938081,-41.48689922,5.228
7538001261,11.23772099,-42.67655963,5.962
7538002461,10.48968039,-43.1248206,7.102
7538006851,12.26591988,-42.56178923,7.549
7538006901,12.96740779,-43.70896751,7.447
7538006902,12.96740779,-43.70896751,7.954
7538007111,12.51568332,-43.39492037,6.512
7539003631,15.60352183,-44.09945604,7.9
7540005761,19.68401291,-43.33291192,6.936
7540007981,19.25342852,-42.53272972,7.839
7541006541,21.28106705,-39.37832204,7.694
7541008161,20.7602866,-37.70238029,7.526
7541008241,22.14226691,-37.95955549,7.988
7542006471,24.38588511,-38.13483105,7.431
7542012141,25.36384044,-38.13282659,6.231
7542012151,23.96069083,-39.94712268,6.48
7543007441,28.09045327,-39.41640041,7.965
7543009261,28.34655323,-38.59462943,6.214
7543009781,27.16964266,-38.65755302,7.618
7543011101,27.85982327,-39.83593512,6.556
7543012621,27.45359033,-38.40280384,6.428
7544007181,21.682396,-40.48323518,7.795
7544009101,20.91962934,-40.95605364,7.355
7544009861,20.90514701,-41.26980239,7.751
7544010291,21.74196792,-41.7474073,6.814
7544011471,21.16994583,-41.49254424,5.531
7546005831,26.81960237,-41.75992606,6.351
7546007751,26.69515561,-42.13205085,7.804
7546008821,27.08576166,-41.49506463,7.195
7546011911,29.61668211,-41.17007971,7.261
7546011931,29.85843429,-40.72720985,7.027
7546011941,29.91173067,-42.03053251,5.68
7546011951,28.59180729,-42.49694548,5.1
7547007071,22.87324067,-44.65609425,7.909
7547011341,22.0913625,-43.31823589,3.613
7547011351,20.60122751,-43.60255698,7.058
7547011361,21.17463886,-44.52857403,6.376
7548004511,23.36125821,-43.90127766,7.924
7548009081,24.62810809,-42.9279024,6.707
7549000351,27.61929064,-42.50760569,7.741
7549000591,26.82526419,-42.63904658,7.635
7549001911,29.73589291,-42.94913563,7.573
7549006251,29.20943579,-43.17815125,7.884
7550009221,31.55984602,-39.53890012,7.299
7551003491,35.77749365,-37.57614325,6.692
7551003511,33.69981539,-37.53290733,7.594
7551008471,34.85763505,-38.9774211,7.792
7551008731,35.64696873,-39.41368758,7.924
7552000671,39.60347447,-37.99054888,6.543
7552001851,39.07866651,-38.72977207,7.869
7553002191,30.11698969,-41.77571282,7.338
7553004341,30.62651997,-40.52026651,7.899
7553005951,30.13385496,-40.73124629,7.443
7553011041,32.45195318,-40.8664965,6.539
7553011051,32.02368604,-41.88042045,6.521
7554000591,36.14117632,-40.84044947,6.247
7554004711,36.22163749,-42.15937946,7.5
7554005681,34.85319836,-41.84836809,6.482
7554010991,33.85499051,-41.06897523,7.184
7554011441,33.63310617,-41.16676167,6.014
7555008771,39.5632052,-41.55330197,7.534
7555010161,39.55062759,-41.90429521,7.332
7555010291,38.74884484,-42.11289831,7.283
7556003591,31.10240531,-43.50768898,7.872
7556005041,32.52005158,-43.81557696,6.421
7556009631,33.1961879,-44.48901384,7.867
7556009791,32.28871543,-43.51660229,5.966
7556010581,30.42656568,-44.71350768,5.313
7557001031,35.54895477,-43.19980787,6.408
7557004231,34.1220725,-43.26149557,7.716
7557004391,35.08689096,-44.05816607,7.943
7558002961,39.62911854,-44.70766501,7.94
7558008751,39.6263505,-44.73281909,7.492
7558009871,39.95001032,-42.89168783,4.736
7559001261,42.69920108,-39.93221574,6.367
7559003651,40.52753282,-38.38368719,6.09
7559005801,41.42088044,-38.15868977,7.702
7559008841,41.43678638,-39.71706139,7.863
7559011601,40.1668128,-39.85537772,4.226
7560000111,43.39332517,-38.43700207,5.977
7560002911,44.38593968,-38.19092745,6.406
7560002941,44.63947748,-37.99231579,7.739
7560004651,46.64036894,-39.78010372,7.688
7560006361,43.96127927,-38.65071298,7.156
7561002381,48.93268366,-39.06321782,7.978
7561002761,48.8492394,-38.99979956,7.816
7561004481,48.86141408,-39.76205516,7.237
7561006381,47.96908193,-39.02321772,7.113
7561007931,48.4589889,-38.80939102,6.9
7561008441,47.99038701,-39.36588829,7.11
7561008571,47.67838719,-39.0515519,7.012
7562000462,40.83430684,-40.52791264,6.974
7562000731,41.68907939,-40.9590075,7.942
7562002451,40.21581654,-41.29988385,7.826
7562002791,42.77591726,-40.96321209,7.365
7562010171,43.18156493,-41.39203118,6.693
7563006361,46.32612528,-40.98421734,7.653
7563009651,45.03298449,-41.87397256,7.412
7563010171,44.56848739,-40.30471666,4.119
7564002031,48.54639758,-40.25562292,7.488
7564003651,48.31571329,-41.37981801,7.272
7564006271,48.06084179,-40.4093157,7.215
7564009661,49.1858298,-41.27079684,7.965
7565000991,40.53895208,-42.53219881,7.772
7565001661,41.38729779,-42.83870105,6.971
7565008421,40.8444948,-44.65391346,7.612
7566005281,44.74612739,-43.7483281,7.456
7566008271,43.46312161,-44.60566775,7.801
7566009711,45.98012264,-43.89801481,6.83
7567001571,49.88036646,-42.57044434,7.978
7567011561,48.7377518,-44.12046246,7.936
7567011771,48.10730658,-44.4197213,6.132
7567011831,49.98187897,-43.06978094,4.336
7568000611,51.91606725,-39.83332698,7.807
7568001071,51.89549212,-39.88056402,7.268
7568012301,51.39550734,-38.31258574,7.9
7569008451,56.18924312,-38.81801582,7.582
7569016081,56.03822246,-38.2817667,7.082
7570005411,58.86150039,-37.97888947,7.975
7570009721,59.12239888,-38.9621672,6.894
7570010461,58.81475226,-38.75924263,6.802
7570011481,59.1518095,-39.91512792,7.985
7570014651,57.68478547,-38.98188886,7.285
7570015851,57.14949957,-37.62015638,4.717
7570015861,57.14784795,-37.62201025,5.247
7571007861,51.02651576,-41.23188956,7.306
